7.2,9.74,158.52,168.26,1,1,1,TRAINING_DATA
7.14,8.17,158.02,166.19,1,1,1,TRAINING_DATA
6.87,8.23,157.47,165.7,1,1,1,TRAINING_DATA
6.63,21.3,142.68,163.98,1,1,1,TRAINING_DATA
6.52,31.74,111.08,142.82,1,1,1,TRAINING_DATA
6.43,15.86,91.89,107.74,1,1,1,TRAINING_DATA
6.41,9.44,73.47,82.92,1,1,1,TRAINING_DATA
6.68,13.71,73.66,87.37,1,1,1,TRAINING_DATA
6.79,4.03,63.05,67.08,1,1,1,TRAINING_DATA
6.96,4.73,60.51,65.25,1,1,1,TRAINING_DATA
7.06,2.64,61.78,64.42,1,1,1,TRAINING_DATA
7.1,6.02,62.33,68.35,1,1,1,TRAINING_DATA
7.12,1.69,61.57,63.27,1,1,1,TRAINING_DATA
7.26,0.78,63.19,63.97,1,1,1,TRAINING_DATA
7.22,1.12,63.29,64.41,1,1,1,TRAINING_DATA
7.16,3.63,63.46,67.09,1,1,1,TRAINING_DATA
7.24,2.93,64.42,67.35,1,1,1,TRAINING_DATA
7.25,3.78,64.01,67.79,1,1,1,TRAINING_DATA
7.22,4.08,65.01,69.09,1,1,1,TRAINING_DATA
6.85,7.8,66.56,74.36,1,1,1,TRAINING_DATA
6.89,14.61,71.45,86.05,1,1,1,TRAINING_DATA
7.19,23.5,83.15,106.64,1,1,1,TRAINING_DATA
7.37,17.51,111.73,129.24,1,1,1,TRAINING_DATA
7.16,13.28,134.08,147.36,1,1,1,TRAINING_DATA
6.73,4.45,156.34,160.79,1,1,1,TRAINING_DATA
6.56,2.61,157.51,160.11,1,1,1,TRAINING_DATA
6.52,2.45,149.37,151.82,1,1,1,TRAINING_DATA
6.51,1.29,154.9,156.19,1,1,1,TRAINING_DATA
6.31,1.13,152.46,151.33,1,1,1,TRAINING_DATA
6.2,1.45,152.04,153.49,1,1,1,TRAINING_DATA
6.22,5.74,149.17,154.92,1,1,1,TRAINING_DATA
6.35,4.2,148.01,152.21,1,1,1,TRAINING_DATA
6.53,3.06,149.4,152.46,1,1,1,TRAINING_DATA
6.71,2.44,149.2,151.65,1,1,1,TRAINING_DATA
6.74,2.69,150.24,152.92,1,1,1,TRAINING_DATA
6.78,2.48,149.89,152.37,1,1,1,TRAINING_DATA
6.78,2.91,150.87,153.77,1,1,1,TRAINING_DATA
6.8,3.28,149.69,152.97,1,1,1,TRAINING_DATA
6.87,0.9,152.99,153.89,1,1,1,TRAINING_DATA
6.83,3.16,151.25,154.41,1,1,1,TRAINING_DATA
6.84,3.62,148.28,151.9,1,1,1,TRAINING_DATA
6.87,4.19,148.21,152.4,1,1,1,TRAINING_DATA
6.91,3.13,149.9,153.03,1,1,1,TRAINING_DATA
6.92,4.49,150.29,154.79,1,1,1,TRAINING_DATA
6.97,3.47,153.85,157.32,1,1,1,TRAINING_DATA
7.01,1.23,159.21,160.44,1,1,1,TRAINING_DATA
7.25,2.28,164.49,162.21,1,1,1,TRAINING_DATA
7.24,3.16,161.33,164.49,1,1,1,TRAINING_DATA
7.3,8.44,157.43,165.87,1,1,1,TRAINING_DATA
6.84,10.66,157.13,167.79,1,1,1,TRAINING_DATA
6.44,8.37,154.83,163.2,1,1,1,TRAINING_DATA
6.38,19.13,134.39,153.51,1,1,1,TRAINING_DATA
6.4,9.26,97.82,107.08,1,1,1,TRAINING_DATA
6.34,10.0,75.66,85.66,1,1,1,TRAINING_DATA
6.52,5.19,69.97,75.16,1,1,1,TRAINING_DATA
6.52,6.36,71.26,77.63,1,1,1,TRAINING_DATA
6.56,0.86,63.96,64.82,1,1,1,TRAINING_DATA
7.02,1.51,63.56,62.05,1,1,1,TRAINING_DATA
7.12,2.24,62.41,60.17,1,1,1,TRAINING_DATA
7.25,0.78,64.33,63.55,1,1,1,TRAINING_DATA
7.29,0.85,66.15,65.31,1,1,1,TRAINING_DATA
7.35,0.38,66.05,65.68,1,1,1,TRAINING_DATA
7.27,2.24,68.62,66.38,1,1,1,TRAINING_DATA
7.36,0.97,69.69,68.72,1,1,1,TRAINING_DATA
7.32,0.64,68.26,68.91,1,1,1,TRAINING_DATA
7.26,0.79,70.23,69.44,1,1,1,TRAINING_DATA
7.06,1.74,69.85,71.59,1,1,1,TRAINING_DATA
6.89,6.2,74.29,80.49,1,1,1,TRAINING_DATA
6.77,15.09,78.75,93.84,1,1,1,TRAINING_DATA
6.96,18.73,88.05,106.78,1,1,1,TRAINING_DATA
6.66,12.93,117.61,130.54,1,1,1,TRAINING_DATA
6.55,0.15,141.81,141.96,1,1,1,TRAINING_DATA
6.4,0.23,155.1,155.33,1,1,1,TRAINING_DATA
6.14,0.39,155.57,155.96,1,1,1,TRAINING_DATA
5.97,1.5,152.44,150.93,1,1,1,TRAINING_DATA
6.05,0.11,154.82,154.93,1,1,1,TRAINING_DATA
6.11,2.84,152.25,155.09,1,1,1,TRAINING_DATA
6.25,3.03,148.38,151.4,1,1,1,TRAINING_DATA
6.49,2.23,147.98,150.21,1,1,1,TRAINING_DATA
6.78,2.99,148.44,151.43,1,1,1,TRAINING_DATA
6.88,4.98,146.97,151.94,1,1,1,TRAINING_DATA
7.04,2.86,148.05,150.91,1,1,1,TRAINING_DATA
7.1,3.99,149.46,153.46,1,1,1,TRAINING_DATA
