lean,asymmetry,right_angle,left_angle,force_right,force_left,force_diff,label,angle_diff
6.52,14.17,135.29,149.47,1,1,1,Descending,-11.028999999999996
6.29,14.05,101.76,115.81,1,1,1,Descending,-13.025999999999982
6.36,8.8,104.6,113.4,1,1,1,Descending,-14.707999999999998
6.48,9.04,85.36,94.4,1,1,1,At_Bottom,-14.972000000000008
6.56,6.9,72.25,79.15,1,1,1,At_Bottom,-8.492999999999995
6.84,3.78,65.63,69.41,1,1,1,At_Bottom,-8.466999999999999
7.25,0.93,65.86,66.78,1,1,1,At_Bottom,-4.464999999999989
7.29,1.25,66.04,67.29,1,1,1,At_Bottom,-1.9000000000000057
7.1,1.46,68.28,66.83,1,1,1,At_Bottom,0.16899999999999693
7.07,2.27,67.34,65.06,1,1,1,At_Bottom,0.3780000000000001
7.16,2.5,69.61,67.12,1,1,1,At_Bottom,1.2160000000000082
7.12,1.07,68.74,67.68,1,1,1,At_Bottom,1.691999999999993
7.17,0.69,72.4,73.09,1,1,1,At_Bottom,2.3289999999999935
7.25,2.01,75.01,77.02,1,1,1,At_Bottom,5.391000000000005
7.11,5.05,75.32,80.37,1,1,1,At_Bottom,6.939999999999998
7.01,12.0,89.32,101.32,1,1,1,Ascending,13.668999999999997
7.22,17.06,94.38,111.44,1,1,1,Uneven_Weight,16.58399999999999
6.57,6.75,137.72,144.46,1,1,1,Ascending,16.25100000000002
6.54,7.39,155.24,162.63,1,1,1,Standing,12.349999999999966
6.37,3.88,157.16,161.04,1,1,1,Standing,10.718000000000018
6.67,0.37,156.88,157.26,1,1,1,Standing,3.0030000000000143
6.5,0.22,156.39,156.61,1,1,1,Standing,-0.7330000000000041
6.24,0.44,155.88,156.33,1,1,1,Standing,-1.1040000000000134
6.17,0.2,155.17,155.37,1,1,1,Standing,-1.0089999999999861
6.17,3.46,151.85,155.31,1,1,1,Standing,-1.0319999999999823
6.45,5.57,149.24,154.81,1,1,1,Standing,-1.3800000000000239
6.63,6.64,148.02,154.66,1,1,1,Standing,-1.0439999999999827
6.69,0.99,149.7,148.71,1,1,1,Standing,-0.7890000000000157
6.82,2.6,148.75,151.35,1,1,1,Standing,-0.39500000000001023
6.97,3.32,147.97,151.3,1,1,1,Standing,-0.242999999999995
7.06,5.9,147.1,153.0,1,1,1,Standing,0.3100000000000023
7.03,3.73,148.26,151.99,1,1,1,Standing,0.42199999999999704
6.94,3.09,149.21,152.3,1,1,1,Standing,0.8060000000000116
6.86,0.42,151.95,152.37,1,1,1,Standing,1.4910000000000139
6.98,3.49,151.92,155.41,1,1,1,Standing,0.9399999999999693
7.03,1.07,156.97,158.04,1,1,1,Standing,0.17500000000001137
7.07,0.91,154.37,155.28,1,1,1,Standing,-0.0689999999999884
7.54,6.39,148.44,154.82,1,1,1,Standing,-0.47500000000002274
7.49,7.81,147.91,155.72,1,1,1,Standing,-0.47700000000000387
7.34,12.32,145.13,157.45,1,1,1,Standing,-0.9479999999999791
4.67,9.29,150.47,159.77,1,1,1,Standing,-0.5449999999999875
4.69,7.81,146.18,153.99,1,1,1,Standing,-2.4730000000000416
4.78,6.81,145.5,152.31,1,1,1,Standing,-2.937999999999988
4.76,9.88,134.51,144.39,1,1,1,Descending,-3.1239999999999952
4.8,7.77,132.72,140.48,1,1,1,Descending,-1.8309999999999889
4.89,4.99,137.0,142.0,1,1,1,Descending,-2.372000000000014
4.93,4.61,138.62,143.24,1,1,1,Ascending,0.3860000000000241
4.95,2.35,138.22,135.87,1,1,1,Ascending,4.5660000000000025
4.96,4.22,139.27,143.49,1,1,1,Ascending,4.013999999999982
5.09,7.5,155.68,163.18,1,1,1,Standing,3.906000000000006
5.22,6.71,156.21,162.93,1,1,1,Standing,4.784999999999997
5.38,4.14,158.39,162.53,1,1,1,Standing,4.608000000000004
5.39,4.36,158.79,163.15,1,1,1,Standing,1.0879999999999939
5.36,8.62,160.11,168.73,1,1,1,Standing,0.7630000000000052
5.29,5.7,162.02,167.72,1,1,1,Standing,0.7469999999999857
5.21,8.03,159.37,167.4,1,1,1,Standing,0.28299999999998704
5.23,6.17,161.11,167.28,1,1,1,Standing,0.0010000000000331966
5.17,7.15,158.81,165.96,1,1,1,Standing,0.049000000000006594
5.12,9.52,159.66,169.19,1,1,1,Standing,0.2779999999999916
5.04,7.83,161.2,169.03,1,1,1,Standing,-0.1969999999999743
5.02,8.9,160.33,169.22,1,1,1,Standing,0.3789999999999907
4.81,8.26,159.08,167.34,1,1,1,Standing,-0.29699999999999704
4.7,6.82,160.87,167.69,1,1,1,Standing,-0.7420000000000186
4.76,6.84,159.52,166.36,1,1,1,Standing,-1.108000000000004
4.78,4.93,158.94,163.87,1,1,1,Standing,-1.8199999999999932
4.73,4.73,156.87,161.6,1,1,1,Standing,-1.6199999999999761
4.79,2.27,155.25,152.97,1,1,1,Standing,0.1139999999999759
4.88,2.18,157.27,155.09,1,1,1,Standing,0.3780000000000143
4.87,6.72,160.15,166.87,1,1,1,Standing,-2.2530000000000143
5.07,5.75,160.42,166.17,1,1,1,Standing,-0.1640000000000157
5.14,9.94,152.94,143.0,1,1,1,Standing,-3.1419999999999675
5.17,2.76,151.91,154.67,1,1,1,Standing,-8.948000000000008
5.26,21.26,151.1,129.84,1,1,1,Uneven_Weight,-9.404000000000025
5.37,21.14,129.34,108.2,1,1,1,Uneven_Weight,-7.049999999999983
5.58,13.2,122.88,109.67,1,1,1,Descending,-10.388000000000005
5.73,15.4,120.42,105.02,1,1,1,Uneven_Weight,-8.295999999999992
5.86,16.76,109.73,92.97,1,1,1,Uneven_Weight,-4.097000000000008
5.99,16.92,107.45,90.53,1,1,1,Uneven_Weight,-2.815000000000012
6.03,17.45,107.01,89.56,1,1,1,Uneven_Weight,-3.883999999999986
6.08,15.99,110.2,94.2,1,1,1,Uneven_Weight,-1.3529999999999944
6.14,22.88,104.74,81.86,1,1,1,Uneven_Weight,-2.132000000000005
6.18,15.55,102.36,86.81,1,1,1,Uneven_Weight,-2.045000000000016
6.27,17.99,97.33,79.33,1,1,1,Uneven_Weight,-1.4539999999999935
6.34,15.71,95.92,80.2,1,1,1,Uneven_Weight,-0.32200000000000273
6.5,14.59,102.22,87.64,1,1,1,Too_Shallow,0.028000000000005798
6.6,17.46,100.42,82.96,1,1,1,Uneven_Weight,0.7750000000000057
6.55,17.33,103.39,86.06,1,1,1,Uneven_Weight,0.6710000000000065
6.47,17.39,100.9,83.51,1,1,1,Uneven_Weight,-1.1620000000000061
6.5,14.56,98.69,84.14,1,1,1,Descending,-0.4300000000000068
6.54,12.52,95.38,82.86,1,1,1,At_Bottom,0.6980000000000075
6.72,13.3,96.19,82.89,1,1,1,At_Bottom,0.2920000000000016
6.66,7.33,101.88,94.55,1,1,1,Too_Shallow,-0.0940000000000083
6.7,11.75,99.54,87.79,1,1,1,Descending,-0.26900000000000546
6.77,9.82,95.85,86.04,1,1,1,Descending,-0.5169999999999959
6.83,13.13,94.34,81.21,1,1,1,At_Bottom,-2.6779999999999973
6.62,9.79,91.85,82.06,1,1,1,At_Bottom,-2.2279999999999944
6.6,9.81,89.73,79.92,1,1,1,At_Bottom,-3.3589999999999947
6.61,10.68,87.87,77.18,1,1,1,At_Bottom,-2.725999999999999
6.65,5.18,76.74,71.56,1,1,1,At_Bottom,-1.990000000000009
6.69,7.69,77.99,70.3,1,1,1,At_Bottom,-2.0600000000000023
6.72,8.21,81.11,72.9,1,1,1,At_Bottom,-1.875
6.66,8.59,78.82,70.23,1,1,1,At_Bottom,-0.880999999999986
6.68,7.42,76.86,69.44,1,1,1,At_Bottom,-1.2280000000000086
6.85,4.78,72.14,67.35,1,1,1,At_Bottom,-2.0
6.89,5.65,70.83,65.18,1,1,1,At_Bottom,-1.7530000000000001
6.83,5.23,69.62,64.39,1,1,1,At_Bottom,-1.2620000000000005
6.93,4.82,68.17,63.35,1,1,1,At_Bottom,-0.5190000000000055
6.93,5.6,69.64,64.04,1,1,1,At_Bottom,0.08400000000000318
6.98,1.28,67.79,66.51,1,1,1,At_Bottom,1.1929999999999978
6.94,0.07,68.39,68.46,1,1,1,At_Bottom,3.2240000000000038
7.15,0.78,73.36,72.58,1,1,1,At_Bottom,0.4679999999999893
7.22,2.04,82.9,80.86,1,1,1,At_Bottom,0.34900000000001796
7.23,3.95,71.16,67.2,1,1,1,At_Bottom,-0.2920000000000158
7.26,4.0,70.89,66.9,1,1,1,At_Bottom,-1.6459999999999866
7.32,4.95,69.44,64.49,1,1,1,At_Bottom,-3.6400000000000006
7.4,3.72,66.6,62.88,1,1,1,At_Bottom,-1.0220000000000056
7.41,4.37,65.87,61.49,1,1,1,At_Bottom,-1.320999999999998
7.43,3.46,65.8,62.34,1,1,1,At_Bottom,-0.357999999999997
7.4,2.08,63.33,61.25,1,1,1,At_Bottom,-0.020000000000003126
7.42,1.25,65.8,64.55,1,1,1,At_Bottom,0.19199999999999307
7.34,1.84,63.72,65.56,1,1,1,At_Bottom,0.12600000000000477
7.35,0.71,64.28,65.0,1,1,1,At_Bottom,0.5669999999999931
7.41,0.46,64.93,64.47,1,1,1,At_Bottom,0.08600000000001273
7.41,1.65,65.95,64.3,1,1,1,At_Bottom,-0.03200000000001069
7.43,1.91,66.56,64.65,1,1,1,At_Bottom,-0.0049999999999954525
7.45,5.49,67.23,61.73,1,1,1,At_Bottom,0.2540000000000049
7.47,2.25,65.74,63.49,1,1,1,At_Bottom,-0.9560000000000031
7.43,1.66,66.8,65.14,1,1,1,At_Bottom,-1.0450000000000088
7.43,4.15,62.42,58.27,1,1,1,At_Bottom,-0.22100000000000364
7.42,3.18,61.97,58.79,1,1,1,At_Bottom,-0.4509999999999863
7.34,1.75,64.25,62.5,1,1,1,At_Bottom,0.22499999999999432
7.34,5.32,65.02,59.7,1,1,1,At_Bottom,1.1730000000000018
7.3,0.64,67.42,66.77,1,1,1,At_Bottom,0.590999999999994
7.3,0.68,66.55,65.87,1,1,1,At_Bottom,0.7870000000000061
7.32,2.71,64.69,61.98,1,1,1,At_Bottom,0.13299999999999557
7.31,1.04,67.83,66.79,1,1,1,At_Bottom,-0.9969999999999999
7.32,4.44,65.24,60.81,1,1,1,At_Bottom,-1.5549999999999997
7.34,2.36,63.29,60.93,1,1,1,At_Bottom,-1.17199999999999
7.35,4.07,60.47,56.4,1,1,1,At_Bottom,-1.7080000000000055
7.36,3.44,59.2,55.75,1,1,1,At_Bottom,-0.4679999999999964
7.36,5.2,61.37,56.17,1,1,1,At_Bottom,-0.4759999999999991
7.34,4.97,63.17,58.2,1,1,1,At_Bottom,0.23799999999999955
7.43,4.41,61.94,57.52,1,1,1,At_Bottom,0.4299999999999926
7.36,4.29,61.77,57.48,1,1,1,At_Bottom,0.27200000000000557
7.26,5.67,62.46,56.79,1,1,1,At_Bottom,0.7419999999999973
7.23,6.52,63.39,56.87,1,1,1,At_Bottom,2.1639999999999944
7.16,6.09,67.44,61.35,1,1,1,At_Bottom,2.4410000000000025
6.98,4.44,72.77,68.33,1,1,1,At_Bottom,2.6509999999999962
6.68,4.75,74.21,69.45,1,1,1,At_Bottom,4.744
6.64,0.89,72.43,73.33,1,1,1,At_Bottom,3.2920000000000016
6.64,5.49,86.59,81.11,1,1,1,At_Bottom,8.527000000000001
6.26,3.75,82.73,78.98,1,1,1,At_Bottom,10.838000000000008
5.86,2.08,112.14,114.23,1,1,1,Ascending,13.213999999999999
5.72,9.12,121.46,130.58,1,1,1,Ascending,6.0319999999999965
5.64,6.17,135.87,142.03,1,1,1,Ascending,8.460000000000008
6.05,0.44,114.23,113.79,1,1,1,Ascending,5.820000000000007
5.9,0.12,123.09,123.22,1,1,1,Ascending,5.638999999999982
5.63,0.81,141.88,142.69,1,1,1,Ascending,4.171000000000021
5.49,5.65,151.39,157.04,1,1,1,Standing,9.286999999999978
5.32,12.38,153.61,166.0,1,1,1,Standing,8.079000000000008
5.28,5.13,157.88,163.01,1,1,1,Standing,4.019999999999982
5.2,4.65,161.23,165.87,1,1,1,Standing,2.9460000000000264
5.16,4.29,160.24,164.53,1,1,1,Standing,2.087999999999994
5.15,8.23,164.83,173.06,1,1,1,Standing,1.600999999999999
5.12,5.41,167.54,172.95,1,1,1,Standing,0.7390000000000043
5.09,7.76,164.57,172.33,1,1,1,Standing,0.47100000000000364
5.11,10.49,162.0,172.49,1,1,1,Standing,-0.9460000000000264
5.13,5.78,161.85,167.63,1,1,1,Standing,-1.4839999999999804
5.18,9.43,159.5,168.93,1,1,1,Standing,-0.003999999999990678
4.98,8.05,158.8,166.85,1,1,1,Standing,0.2839999999999918
5.05,6.14,165.36,171.5,1,1,1,Standing,0.6150000000000091
4.93,8.24,164.54,172.79,1,1,1,Standing,-0.2950000000000159
4.95,7.57,164.03,171.6,1,1,1,Standing,-1.1090000000000089
4.82,9.21,158.14,167.34,1,1,1,Standing,-1.8100000000000023
4.83,10.32,152.12,162.44,1,1,1,Standing,-1.8770000000000095
4.9,9.12,154.82,163.94,1,1,1,Standing,-2.211999999999989
4.97,7.33,155.61,162.95,1,1,1,Standing,-0.953000000000003
5.1,8.88,152.31,161.2,1,1,1,Standing,0.24500000000000455
5.08,7.76,154.1,161.85,1,1,1,Standing,0.26600000000001955
5.25,8.2,154.41,162.6,1,1,1,Standing,0.12799999999995748
5.33,6.92,157.25,164.17,1,1,1,Standing,0.9040000000000248
5.29,8.18,155.83,164.01,1,1,1,Standing,0.0
5.26,3.99,159.28,163.27,1,1,1,Standing,-0.5069999999999766
5.27,3.82,156.07,159.88,1,1,1,Standing,-0.7330000000000325
5.3,3.15,154.39,157.55,1,1,1,Standing,-0.5449999999999875
5.29,6.26,153.92,160.17,1,1,1,Standing,-1.268000000000029
5.26,7.31,153.54,160.85,1,1,1,Standing,-0.40599999999994907
5.17,5.63,152.12,157.75,1,1,1,Standing,-0.07400000000001228
5.17,7.53,152.18,159.71,1,1,1,Standing,0.05099999999998772
5.22,5.32,152.94,158.26,1,1,1,Standing,0.07099999999999795
5.26,3.94,155.33,159.27,1,1,1,Standing,0.3780000000000143
5.3,3.87,155.61,159.49,1,1,1,Standing,-0.1220000000000141
5.29,4.53,154.56,159.09,1,1,1,Standing,0.3569999999999993
5.37,6.61,152.03,158.64,1,1,1,Standing,0.18299999999999272
5.35,6.97,153.9,160.87,1,1,1,Standing,-0.004999999999967031
5.32,10.04,153.19,163.24,1,1,1,Standing,0.21999999999997044
5.34,12.37,151.34,163.71,1,1,1,Standing,0.125
5.31,10.83,152.51,163.34,1,1,1,Standing,-0.41800000000000637
5.47,11.7,150.11,161.81,1,1,1,Standing,-0.34399999999996567
5.46,11.97,149.31,161.28,1,1,1,Standing,-0.3130000000000166
5.4,12.21,150.39,162.6,1,1,1,Standing,-0.3480000000000132
5.32,12.74,149.59,162.33,1,1,1,Standing,0.5950000000000273
5.27,16.56,147.91,164.46,1,1,1,Uneven_Weight,1.1219999999999857
5.14,20.19,148.84,169.03,1,1,1,Uneven_Weight,1.8050000000000352
5.04,16.5,152.65,169.16,1,1,1,Uneven_Weight,2.3509999999999707
5.03,12.56,159.24,171.8,1,1,1,Standing,0.8720000000000141
5.09,11.77,161.83,173.6,1,1,1,Standing,-0.27400000000002933
5.13,17.7,151.69,169.4,1,1,1,Uneven_Weight,-0.6589999999999918
5.22,15.5,149.82,165.31,1,1,1,Uneven_Weight,-1.3959999999999866
5.48,13.46,150.88,164.34,1,1,1,Standing,-1.3899999999999864
5.62,10.02,153.53,163.55,1,1,1,Standing,-0.04800000000003024
5.71,9.83,155.85,165.68,1,1,1,Standing,0.12700000000000955
5.86,6.13,157.24,163.37,1,1,1,Standing,0.5010000000000048
5.86,7.54,154.43,161.97,1,1,1,Standing,0.13399999999998613
6.04,9.03,155.6,164.63,1,1,1,Standing,-1.259999999999991
6.11,9.9,154.26,164.16,1,1,1,Standing,-0.24500000000000455
6.15,15.37,146.78,162.15,1,1,1,Uneven_Weight,0.18099999999998317
5.98,4.48,156.84,161.32,1,1,1,Standing,-0.228999999999985
5.86,2.33,157.94,160.27,1,1,1,Standing,0.9490000000000123
5.85,4.82,156.56,161.38,1,1,1,Standing,1.931999999999988
5.92,4.63,161.64,166.27,1,1,1,Standing,0.782999999999987
5.94,6.45,160.9,167.35,1,1,1,Standing,1.0740000000000123
6.09,6.29,159.85,166.14,1,1,1,Standing,0.8269999999999982
6.2,8.54,160.2,168.75,1,1,1,Standing,-0.7650000000000148
6.19,7.35,159.43,166.78,1,1,1,Standing,-0.9439999999999884
6.41,7.7,156.28,163.98,1,1,1,Standing,-1.1519999999999868
6.46,4.25,157.28,161.53,1,1,1,Standing,-3.473000000000013
6.41,1.67,156.4,158.07,1,1,1,Standing,-4.546999999999969
6.41,6.98,143.62,150.6,1,1,1,Standing,-4.63300000000001
6.42,5.36,137.69,143.05,1,1,1,Descending,-4.525000000000006
6.37,3.43,135.25,138.68,1,1,1,Descending,-5.173000000000002
6.4,4.24,138.9,134.66,1,1,1,Descending,-4.828000000000031
6.33,7.98,135.36,127.38,1,1,1,Descending,-3.58899999999997
6.32,7.44,126.69,119.25,1,1,1,Descending,-2.7439999999999856
6.33,1.21,123.03,121.82,1,1,1,Descending,-2.9360000000000213
6.23,0.52,122.99,123.5,1,1,1,Descending,-2.1910000000000025
6.2,2.35,120.92,123.28,1,1,1,Descending,-2.3499999999999943
6.22,0.47,120.65,120.18,1,1,1,Descending,-3.595000000000013
6.24,0.7,110.87,111.57,1,1,1,Descending,-3.859999999999985
6.25,3.82,106.36,102.54,1,1,1,Descending,-4.095000000000013
6.28,6.97,107.43,100.46,1,1,1,Descending,-3.512999999999977
6.3,10.07,106.66,96.59,1,1,1,Descending,-1.3040000000000305
6.15,7.12,106.41,99.29,1,1,1,Descending,-0.6189999999999998
6.24,7.42,108.41,100.99,1,1,1,Ascending,0.6610000000000156
6.28,9.2,105.95,96.76,1,1,1,Descending,-1.222999999999999
6.33,4.94,109.72,104.78,1,1,1,Descending,-1.1770000000000067
6.43,7.68,99.35,91.67,1,1,1,Ascending,2.39200000000001
6.46,14.07,104.0,89.93,1,1,1,Ascending,3.7450000000000045
6.48,3.16,115.08,118.24,1,1,1,Descending,-1.4910000000000139
6.38,0.24,120.2,119.96,1,1,1,Ascending,0.8930000000000149
6.38,0.85,100.22,99.37,1,1,1,Descending,-1.0490000000000066
6.37,0.39,99.78,100.17,1,1,1,Descending,-4.733000000000004
6.4,2.38,92.91,90.53,1,1,1,Descending,-6.375
6.51,3.59,94.79,91.2,1,1,1,Descending,-1.9320000000000022
6.58,5.01,90.71,85.7,1,1,1,At_Bottom,-1.306999999999988
6.67,9.97,95.12,85.15,1,1,1,Ascending,0.25199999999999534
6.78,11.78,99.33,87.55,1,1,1,Descending,-1.8370000000000033
6.82,10.04,98.0,87.96,1,1,1,Descending,-2.084000000000003
6.89,9.07,88.34,79.28,1,1,1,At_Bottom,-3.6159999999999854
6.95,5.13,80.35,75.22,1,1,1,At_Bottom,-1.950000000000017
7.04,3.05,70.53,73.58,1,1,1,At_Bottom,-2.7779999999999916
6.98,2.98,85.18,82.2,1,1,1,At_Bottom,0.46299999999999386
7.02,4.25,81.21,76.97,1,1,1,At_Bottom,2.1260000000000048
7.07,3.62,87.93,84.32,1,1,1,At_Bottom,3.049999999999997
7.13,1.61,87.61,89.22,1,1,1,At_Bottom,-0.010999999999981469
7.08,4.61,85.0,89.61,1,1,1,At_Bottom,2.5549999999999926
7.03,0.53,83.37,83.9,1,1,1,At_Bottom,-0.08599999999999852
6.91,3.71,90.01,93.72,1,1,1,Descending,-1.3610000000000042
6.93,0.38,85.89,85.5,1,1,1,At_Bottom,-2.4879999999999853
6.94,3.1,83.16,80.06,1,1,1,At_Bottom,-2.069000000000017
6.93,7.06,78.39,71.34,1,1,1,At_Bottom,-2.7250000000000085
6.92,2.44,74.51,72.07,1,1,1,At_Bottom,-2.2249999999999943
6.9,3.8,80.14,76.34,1,1,1,At_Bottom,-0.8859999999999957
6.95,3.64,76.39,72.75,1,1,1,At_Bottom,0.6999999999999886
7.02,5.42,79.89,74.47,1,1,1,At_Bottom,0.2780000000000058
7.0,4.39,80.56,76.17,1,1,1,At_Bottom,-0.7810000000000059
7.05,6.77,78.06,71.3,1,1,1,At_Bottom,0.0800000000000125
7.08,5.23,76.95,71.72,1,1,1,At_Bottom,-1.2179999999999893
7.07,4.62,77.28,72.66,1,1,1,At_Bottom,-1.76400000000001
7.06,5.81,73.99,68.19,1,1,1,At_Bottom,-1.034000000000006
7.12,4.67,71.88,67.21,1,1,1,At_Bottom,-1.1869999999999976
7.18,4.63,71.83,67.19,1,1,1,At_Bottom,-1.3490000000000038
7.2,5.55,71.18,65.62,1,1,1,At_Bottom,0.00899999999998613
7.13,6.99,71.72,64.73,1,1,1,At_Bottom,0.5370000000000203
7.1,9.95,76.11,66.16,1,1,1,At_Bottom,0.33499999999999375
7.12,8.44,76.45,68.01,1,1,1,At_Bottom,0.0759999999999934
7.24,9.38,75.87,66.5,1,1,1,At_Bottom,0.132000000000005
7.23,9.57,73.56,64.0,1,1,1,At_Bottom,-0.6029999999999944
7.27,9.73,73.75,64.02,1,1,1,At_Bottom,-0.2289999999999992
7.22,8.05,72.15,64.09,1,1,1,At_Bottom,1.8539999999999992
7.03,7.65,74.91,67.26,1,1,1,At_Bottom,2.3170000000000073
6.7,4.71,82.81,78.1,1,1,1,At_Bottom,4.977000000000004
6.53,0.49,80.61,80.12,1,1,1,At_Bottom,6.284999999999997
6.1,3.3,92.12,95.42,1,1,1,Ascending,4.8859999999999815
6.02,4.79,101.94,97.15,1,1,1,Ascending,5.1780000000000115
5.77,0.28,95.38,95.65,1,1,1,Ascending,6.245999999999995
5.69,1.81,105.44,107.25,1,1,1,Ascending,6.684000000000012
5.67,1.66,110.76,112.43,1,1,1,Ascending,5.705999999999989
5.6,4.73,124.82,129.56,1,1,1,Ascending,7.1710000000000065
5.65,1.59,127.28,128.87,1,1,1,Ascending,7.952999999999989
5.51,3.6,133.17,129.57,1,1,1,Ascending,7.388000000000005
5.45,2.28,144.97,147.25,1,1,1,Standing,3.516999999999996
5.59,5.67,145.7,151.37,1,1,1,Standing,3.771000000000015
5.65,8.65,140.45,149.1,1,1,1,Ascending,4.978999999999985
5.66,13.99,139.94,153.92,1,1,1,Standing,3.198999999999984
5.51,19.01,146.76,165.77,1,1,1,Uneven_Weight,2.7360000000000184
5.29,12.55,155.83,168.38,1,1,1,Standing,3.945999999999998
5.08,9.33,157.55,166.88,1,1,1,Standing,3.044000000000011
4.85,10.2,159.4,169.61,1,1,1,Standing,0.9280000000000257
4.85,6.06,159.12,165.18,1,1,1,Standing,-0.5490000000000066
4.74,2.41,159.7,162.11,1,1,1,Standing,-0.5180000000000007
4.82,11.9,153.41,165.31,1,1,1,Standing,-0.3860000000000241
4.95,12.95,153.15,166.1,1,1,1,Standing,0.18000000000000682
4.94,17.39,153.88,171.27,1,1,1,Uneven_Weight,0.5129999999999768
5.01,11.2,157.45,168.65,1,1,1,Standing,0.5090000000000146
5.14,13.44,156.75,170.19,1,1,1,Standing,0.6359999999999957
5.19,12.33,155.74,168.07,1,1,1,Standing,-1.0589999999999975
5.2,11.31,157.15,168.46,1,1,1,Standing,-1.2210000000000036
5.58,12.52,151.02,163.54,1,1,1,Standing,-1.5999999999999943
5.47,11.7,151.09,162.8,1,1,1,Standing,-1.3300000000000125
5.54,11.88,149.53,161.41,1,1,1,Standing,-1.4539999999999793
5.52,11.01,149.75,160.76,1,1,1,Standing,-0.14000000000001478
5.49,10.13,150.47,160.6,1,1,1,Standing,-0.23699999999999477
5.5,9.44,151.86,161.3,1,1,1,Standing,0.5049999999999955
5.59,9.66,150.93,160.59,1,1,1,Standing,0.3669999999999902
5.65,11.01,152.49,163.5,1,1,1,Standing,0.30700000000001637
5.58,10.59,151.79,162.39,1,1,1,Standing,0.49399999999997135
5.52,11.92,151.11,163.03,1,1,1,Standing,1.5950000000000273
5.46,11.08,153.51,164.59,1,1,1,Standing,0.1519999999999868
5.45,8.61,159.43,168.04,1,1,1,Standing,-0.26199999999997203
5.57,10.09,153.71,163.8,1,1,1,Standing,0.016999999999995907
5.64,14.76,148.4,163.16,1,1,1,Standing,-0.4590000000000032
5.69,17.27,148.52,165.79,1,1,1,Uneven_Weight,-1.3460000000000036
5.91,18.53,147.49,166.02,1,1,1,Uneven_Weight,-0.5029999999999859
5.94,15.79,149.11,164.9,1,1,1,Uneven_Weight,-1.5570000000000164
5.86,5.16,153.66,158.82,1,1,1,Standing,-0.7140000000000271
5.79,3.2,149.6,146.39,1,1,1,Standing,-1.1730000000000018
5.98,2.41,152.38,154.79,1,1,1,Standing,-1.6589999999999918
6.12,0.6,150.59,151.19,1,1,1,Standing,-7.673999999999978
6.16,2.97,147.22,150.2,1,1,1,Standing,-6.991000000000014
6.19,8.32,122.03,113.71,1,1,1,Descending,-5.1910000000000025
6.24,6.92,116.5,109.58,1,1,1,Descending,-4.311999999999998
6.32,0.74,127.26,128.0,1,1,1,Descending,-8.009999999999991
6.36,0.16,129.41,129.25,1,1,1,Descending,-2.0720000000000027
6.38,8.2,112.76,104.56,1,1,1,Descending,-1.0060000000000002
6.37,8.3,111.66,103.36,1,1,1,Descending,-3.6259999999999906
6.32,5.93,110.98,105.04,1,1,1,Ascending,4.265999999999977
6.28,2.98,110.99,108.01,1,1,1,Ascending,8.008000000000024
5.12,5.18,148.07,153.25,1,1,1,Standing,6.438999999999993
5.12,4.86,146.27,151.13,1,1,1,Standing,7.602000000000004
5.15,12.73,133.34,146.07,1,1,1,Ascending,6.673999999999978
5.11,11.48,140.28,151.76,1,1,1,Standing,-1.65300000000002
5.07,10.38,137.68,148.06,1,1,1,Descending,-1.247999999999962
5.11,7.77,138.51,146.28,1,1,1,Ascending,2.296999999999997
5.1,6.98,138.97,145.95,1,1,1,Ascending,0.7739999999999725
5.11,0.4,150.99,151.39,1,1,1,Standing,1.5360000000000298
5.13,4.88,147.45,152.33,1,1,1,Standing,1.5349999999999682
5.16,2.7,149.2,151.9,1,1,1,Standing,0.3280000000000314
5.21,3.64,148.25,151.89,1,1,1,Standing,-1.461999999999989
5.25,2.02,145.11,143.09,1,1,1,Descending,-1.8969999999999914
5.28,0.79,143.49,144.27,1,1,1,Descending,-3.188999999999993
5.32,1.85,141.33,139.48,1,1,1,Descending,-2.5700000000000216
5.38,2.01,133.6,135.61,1,1,1,Descending,-1.25
5.47,3.11,135.66,138.78,1,1,1,Descending,-2.140000000000015
5.49,3.01,136.34,139.36,1,1,1,Descending,-3.4739999999999895
5.5,5.9,130.23,136.13,1,1,1,Descending,-4.828000000000003
5.49,11.38,128.72,117.35,1,1,1,Descending,-4.779999999999987
5.43,17.33,119.13,101.8,1,1,1,Uneven_Weight,-6.413000000000011
5.68,3.48,115.06,111.58,1,1,1,Descending,-7.163999999999987
5.68,8.59,110.08,101.49,1,1,1,Descending,-3.243000000000009
5.75,9.68,102.2,92.52,1,1,1,Descending,-1.5430000000000064
5.87,8.64,111.14,102.5,1,1,1,Descending,-1.679000000000002
5.96,10.62,108.06,97.44,1,1,1,Descending,-3.6189999999999856
6.02,7.23,108.54,101.31,1,1,1,Descending,-2.4510000000000076
6.06,5.54,90.46,84.92,1,1,1,At_Bottom,0.382000000000005
6.13,7.85,89.03,81.18,1,1,1,At_Bottom,-0.45699999999999363
6.13,3.18,107.14,110.32,1,1,1,Descending,-1.5080000000000098
6.2,6.33,103.63,97.3,1,1,1,Descending,-1.242999999999995
6.25,10.6,102.68,92.09,1,1,1,Too_Shallow,-0.016000000000005343
6.63,2.63,82.79,80.16,1,1,1,At_Bottom,-6.6899999999999835
6.69,0.9,84.58,85.47,1,1,1,At_Bottom,-5.65300000000002
6.87,4.31,77.44,73.12,1,1,1,At_Bottom,-5.8999999999999915
